id,lat,long
300121,0.51732438802719116211,0.09637641906738281250
302441,0.51114243268966674805,0.09636639058589935303
300266,0.50165534019470214844,0.09635099768638610840
300911,0.51744657754898071289,0.09637661278247833252
302681,0.51230037212371826172,0.09636826813220977783
301610,0.52005904912948608398,0.09638084471225738525
302875,0.50473684072494506836,0.09635600447654724121
302261,0.51672935485839843750,0.09637544304132461548
302365,0.51773154735565185547,0.09637707471847534180
300709,0.52232301235198974609,0.09638451784849166870
302304,0.51776021718978881836,0.09637711942195892334
302731,0.52225399017333984375,0.09638440608978271484
301055,0.52401161193847656250,0.09638725966215133667
301310,0.51766294240951538086,0.09637696295976638794
300273,0.50685346126556396484,0.09635943919420242310
302038,0.52276980876922607422,0.09638524800539016724
300116,0.52237796783447265625,0.09638461470603942871
302736,0.51908355951309204102,0.09637925773859024048
302891,0.51734519004821777344,0.09637645632028579712
300583,0.52031207084655761719,0.09638126194477081299
302725,0.49734330177307128906,0.09634401649236679077
300451,0.51187562942504882812,0.09636757522821426392
302203,0.52107918262481689453,0.09638249874114990234
301216,0.51871180534362792969,0.09637866169214248657
300741,0.51414167881011962891,0.09637124836444854736
300827,0.52064955234527587891,0.09638180583715438843
302900,0.51620578765869140625,0.09637460112571716309
300186,0.50088065862655639648,0.09634974598884582520
300588,0.52686178684234619141,0.09639188647270202637
300680,0.52275788784027099609,0.09638522565364837646
303070,0.51835405826568603516,0.09637808799743652344
300088,0.51908236742019653320,0.09637925773859024048
301741,0.51838803291320800781,0.09637812525033950806
301474,0.52415138483047485352,0.09638748317956924438
301028,0.51865953207015991211,0.09637857973575592041
302938,0.51858687400817871094,0.09637846052646636963
301436,0.52068638801574707031,0.09638185799121856689
300937,0.50868350267410278320,0.09636240452527999878
301177,0.51160174608230590820,0.09636713564395904541
302073,0.52062284946441650391,0.09638175368309020996
302863,0.51117426156997680664,0.09636644273996353149
301621,0.51892906427383422852,0.09637901186943054199
301779,0.52145582437515258789,0.09638310968875885010
301033,0.50927317142486572266,0.09636335819959640503
300062,0.52177149057388305664,0.09638362377882003784
301922,0.50048357248306274414,0.09634910523891448975
302418,0.51240420341491699219,0.09636843204498291016
302896,0.51440501213073730469,0.09637167304754257202
302641,0.51684254407882690430,0.09637562930583953857
302249,0.52028185129165649414,0.09638120234012603760
302776,0.52196264266967773438,0.09638392925262451172
302138,0.52809411287307739258,0.09639387577772140503
300489,0.51519680023193359375,0.09637296199798583984
302987,0.51433092355728149414,0.09637156128883361816
300184,0.51908546686172485352,0.09637926518917083740
301485,0.52367454767227172852,0.09638670831918716431
300004,0.51734435558319091797,0.09637644886970520020
301341,0.51904451847076416016,0.09637920558452606201
300673,0.51695126295089721680,0.09637581557035446167
300100,0.51514506340026855469,0.09637287259101867676
301491,0.51867699623107910156,0.09637860953807830811
300392,0.52183109521865844727,0.09638371318578720093
303075,0.52045953273773193359,0.09638149291276931763
302942,0.50159484148025512695,0.09635091572999954224
301074,0.52334845066070556641,0.09638618677854537964
302142,0.51551228761672973633,0.09637346863746643066
302130,0.51405906677246093750,0.09637112170457839966
303114,0.52347809076309204102,0.09638639539480209351
302330,0.51762217283248901367,0.09637689590454101562
300982,0.51707941293716430664,0.09637601673603057861
300620,0.51347267627716064453,0.09637016803026199341
301270,0.51889979839324951172,0.09637896716594696045
303119,0.52213662862777709961,0.09638421982526779175
300227,0.51847481727600097656,0.09637828171253204346
302739,0.52076542377471923828,0.09638199210166931152
302949,0.52639865875244140625,0.09639112651348114014
302137,0.52115273475646972656,0.09638262540102005005
303063,0.51387399435043334961,0.09637081623077392578
303038,0.51943635940551757812,0.09637983888387680054
300658,0.51071000099182128906,0.09636568278074264526
302533,0.52031362056732177734,0.09638126194477081299
303110,0.51783192157745361328,0.09637723118066787720
302054,0.51278436183929443359,0.09636905044317245483
301800,0.51336807012557983398,0.09636999666690826416
